image_id,image_path,width,height,num_gt,gt_pallet_truck,gt_forklift,gt_pallet,real_tp,real_fp,real_fn,real_precision,real_recall,real_f1,real_mean_iou,real_num_preds,real_max_score,base_synth_tp,base_synth_fp,base_synth_fn,base_synth_precision,base_synth_recall,base_synth_f1,base_synth_mean_iou,base_synth_num_preds,base_synth_max_score,opt0_tp,opt0_fp,opt0_fn,opt0_precision,opt0_recall,opt0_f1,opt0_mean_iou,opt0_num_preds,opt0_max_score,opt0_beats_real,opt0_beats_base_synth,opt0_beats_both,opt0_f1_gain_vs_real,opt0_f1_gain_vs_base_synth,opt0_f1_gain_min
18145,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593376.2406936.jpg,1280,960,9,0,0,9,9,3,0,0.75,1.0,0.8571,0.7967,12,0.8899,9,10,0,0.4737,1.0,0.6429,0.7818,19,0.8194,9,5,0,0.6429,1.0,0.7826,0.7542,14,0.8564,False,True,False,-0.0745,0.1397,-0.0745
18146,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593384.9851058.jpg,1280,960,28,0,0,28,11,8,17,0.5789,0.3929,0.4681,0.6868,19,0.7708,13,6,15,0.6842,0.4643,0.5532,0.6461,19,0.8431,11,8,17,0.5789,0.3929,0.4681,0.6962,19,0.7037,False,False,False,0.0,-0.0851,-0.0851
18147,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593430.14611.jpg,1280,960,7,0,0,7,4,8,3,0.3333,0.5714,0.4211,0.6056,12,0.6548,4,7,3,0.3636,0.5714,0.4444,0.6298,11,0.7677,4,5,3,0.4444,0.5714,0.5,0.6842,9,0.7415,True,True,True,0.0789,0.0556,0.0556
18148,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593431.2576625.jpg,1280,960,10,0,0,10,9,5,1,0.6429,0.9,0.75,0.6867,14,0.6999,8,6,2,0.5714,0.8,0.6667,0.7128,14,0.7535,7,2,3,0.7778,0.7,0.7368,0.696,9,0.8115,False,True,False,-0.0132,0.0701,-0.0132
18149,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593433.4631107.jpg,1280,960,8,0,0,8,4,4,4,0.5,0.5,0.5,0.6697,8,0.7094,3,3,5,0.5,0.375,0.4286,0.6522,6,0.7646,5,4,3,0.5556,0.625,0.5882,0.7464,9,0.8083,True,True,True,0.0882,0.1596,0.0882
18150,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593442.3368316.jpg,1280,960,10,0,0,10,6,5,4,0.5455,0.6,0.5714,0.6534,11,0.6995,5,4,5,0.5556,0.5,0.5263,0.6542,9,0.6764,4,4,6,0.5,0.4,0.4444,0.6386,8,0.7738,False,False,False,-0.127,-0.0819,-0.127
18151,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593468.9020212.jpg,1280,960,11,0,0,11,8,5,3,0.6154,0.7273,0.6667,0.8019,13,0.7919,7,5,4,0.5833,0.6364,0.6087,0.8032,12,0.8141,7,5,4,0.5833,0.6364,0.6087,0.74,12,0.8326,False,False,False,-0.058,0.0,-0.058
18152,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593478.847242.jpg,1280,960,6,0,0,6,5,3,1,0.625,0.8333,0.7143,0.7126,8,0.883,6,1,0,0.8571,1.0,0.9231,0.7166,7,0.8888,6,1,0,0.8571,1.0,0.9231,0.7264,7,0.9101,True,False,False,0.2088,0.0,0.0
18153,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593513.0350807.jpg,1280,960,12,0,0,12,9,7,3,0.5625,0.75,0.6429,0.6753,16,0.6918,8,6,4,0.5714,0.6667,0.6154,0.674,14,0.7721,8,5,4,0.6154,0.6667,0.64,0.6894,13,0.8391,False,True,False,-0.0029,0.0246,-0.0029
18154,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593548.4977338.jpg,1280,960,18,0,0,18,13,14,5,0.4815,0.7222,0.5778,0.6546,27,0.7032,10,11,8,0.4762,0.5556,0.5128,0.6712,21,0.7159,13,12,5,0.52,0.7222,0.6047,0.667,25,0.7844,True,True,True,0.0269,0.0919,0.0269
18155,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593582.8648605.jpg,1280,960,5,0,0,5,3,2,2,0.6,0.6,0.6,0.7038,5,0.7207,3,4,2,0.4286,0.6,0.5,0.7035,7,0.8025,3,11,2,0.2143,0.6,0.3158,0.7146,14,0.7879,False,False,False,-0.2842,-0.1842,-0.2842
18156,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593589.5124576.jpg,1280,960,1,0,0,1,1,0,0,1.0,1.0,1.0,0.7942,1,0.7898,1,0,0,1.0,1.0,1.0,0.8277,1,0.7895,1,0,0,1.0,1.0,1.0,0.7842,1,0.8437,False,False,False,0.0,0.0,0.0
18157,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593595.0483775.jpg,1280,960,4,0,0,4,3,1,1,0.75,0.75,0.75,0.8261,4,0.6987,4,2,0,0.6667,1.0,0.8,0.7411,6,0.5758,4,1,0,0.8,1.0,0.8889,0.658,5,0.7224,True,True,True,0.1389,0.0889,0.0889
18158,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593599.478812.jpg,1280,960,2,0,0,2,2,0,0,1.0,1.0,1.0,0.6989,2,0.608,2,0,0,1.0,1.0,1.0,0.7419,2,0.736,2,0,0,1.0,1.0,1.0,0.7366,2,0.6942,False,False,False,0.0,0.0,0.0
18159,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593611.6224425.jpg,1280,960,24,4,0,20,16,20,8,0.4444,0.6667,0.5333,0.6668,36,0.8614,13,20,11,0.3939,0.5417,0.4561,0.6771,33,0.8355,10,17,14,0.3704,0.4167,0.3922,0.6704,27,0.8761,False,False,False,-0.1411,-0.0639,-0.1411
18160,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593612.7278724.jpg,1280,960,18,5,0,13,10,15,8,0.4,0.5556,0.4651,0.6917,25,0.6864,9,20,9,0.3103,0.5,0.383,0.7082,29,0.7735,8,20,10,0.2857,0.4444,0.3478,0.6816,28,0.8368,False,False,False,-0.1173,-0.0352,-0.1173
18161,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593617.1514733.jpg,1280,960,17,4,0,13,11,12,6,0.4783,0.6471,0.55,0.6728,23,0.7546,8,17,9,0.32,0.4706,0.381,0.6996,25,0.7452,10,12,7,0.4545,0.5882,0.5128,0.7255,22,0.7618,False,True,False,-0.0372,0.1318,-0.0372
18162,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593632.66622.jpg,1280,960,22,0,0,22,8,17,14,0.32,0.3636,0.3404,0.7643,25,0.7533,9,17,13,0.3462,0.4091,0.375,0.7755,26,0.708,8,15,14,0.3478,0.3636,0.3556,0.757,23,0.7725,True,False,False,0.0152,-0.0194,-0.0194
18163,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593644.856176.jpg,1280,960,5,0,0,5,4,4,1,0.5,0.8,0.6154,0.7014,8,0.6215,3,4,2,0.4286,0.6,0.5,0.6314,7,0.736,4,5,1,0.4444,0.8,0.5714,0.6634,9,0.7959,False,True,False,-0.044,0.0714,-0.044
18164,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593647.0720756.jpg,1280,960,4,0,0,4,3,4,1,0.4286,0.75,0.5455,0.5988,7,0.763,2,5,2,0.2857,0.5,0.3636,0.578,7,0.7516,2,6,2,0.25,0.5,0.3333,0.6051,8,0.7887,False,False,False,-0.2122,-0.0303,-0.2122
18165,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593655.9203851.jpg,1280,960,6,0,0,6,4,2,2,0.6667,0.6667,0.6667,0.6412,6,0.7333,5,0,1,1.0,0.8333,0.9091,0.701,5,0.825,5,1,1,0.8333,0.8333,0.8333,0.6923,6,0.8573,True,False,False,0.1666,-0.0758,-0.0758
18166,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593678.005647.jpg,1280,960,5,0,0,5,4,0,1,1.0,0.8,0.8889,0.7122,4,0.7323,4,0,1,1.0,0.8,0.8889,0.7055,4,0.8076,4,0,1,1.0,0.8,0.8889,0.6455,4,0.7913,False,False,False,0.0,0.0,0.0
18167,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593697.9341254.jpg,1280,960,3,0,0,3,2,2,1,0.5,0.6667,0.5714,0.6509,4,0.6869,3,2,0,0.6,1.0,0.75,0.6807,5,0.7514,2,1,1,0.6667,0.6667,0.6667,0.6135,3,0.787,True,False,False,0.0953,-0.0833,-0.0833
18168,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593706.82517.jpg,1280,960,10,0,0,10,5,10,5,0.3333,0.5,0.4,0.6804,15,0.6993,6,7,4,0.4615,0.6,0.5217,0.6386,13,0.7953,6,8,4,0.4286,0.6,0.5,0.6287,14,0.7588,True,False,False,0.1,-0.0217,-0.0217
18169,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593712.3727891.jpg,1280,960,9,0,0,9,8,3,1,0.7273,0.8889,0.8,0.7262,11,0.7112,6,2,3,0.75,0.6667,0.7059,0.7935,8,0.7826,8,1,1,0.8889,0.8889,0.8889,0.7281,9,0.8058,True,True,True,0.0889,0.183,0.0889
18170,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593715.6985521.jpg,1280,960,7,0,0,7,7,4,0,0.6364,1.0,0.7778,0.6937,11,0.815,7,4,0,0.6364,1.0,0.7778,0.7396,11,0.8604,6,5,1,0.5455,0.8571,0.6667,0.7402,11,0.8235,False,False,False,-0.1111,-0.1111,-0.1111
18171,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593716.8111842.jpg,1280,960,6,0,0,6,5,4,1,0.5556,0.8333,0.6667,0.8041,9,0.7718,5,4,1,0.5556,0.8333,0.6667,0.7534,9,0.8119,6,4,0,0.6,1.0,0.75,0.7246,10,0.8071,True,True,True,0.0833,0.0833,0.0833
18172,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593723.469429.jpg,1280,960,1,0,0,1,1,0,0,1.0,1.0,1.0,0.9255,1,0.7661,0,2,1,0.0,0.0,0.0,0.0,2,0.5684,1,1,0,0.5,1.0,0.6667,0.8997,2,0.7003,False,True,False,-0.3333,0.6667,-0.3333
18173,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593734.5974066.jpg,1280,960,3,0,0,3,3,1,0,0.75,1.0,0.8571,0.757,4,0.756,2,0,1,1.0,0.6667,0.8,0.7818,2,0.7538,3,0,0,1.0,1.0,1.0,0.8238,3,0.7654,True,True,True,0.1429,0.2,0.1429
18174,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593740.157344.jpg,1280,960,1,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1,0.3274,0,0,1,0.0,0.0,0.0,0.0,0,0.0,1,0,0,1.0,1.0,1.0,0.5936,1,0.3193,True,True,True,1.0,1.0,1.0
18175,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593752.3416195.jpg,1280,960,1,0,0,1,1,0,0,1.0,1.0,1.0,0.714,1,0.6047,1,0,0,1.0,1.0,1.0,0.7476,1,0.7519,1,0,0,1.0,1.0,1.0,0.6149,1,0.6881,False,False,False,0.0,0.0,0.0
18176,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593780.0521204.jpg,1280,960,8,0,0,8,7,3,1,0.7,0.875,0.7778,0.6682,10,0.8244,8,3,0,0.7273,1.0,0.8421,0.6557,11,0.8334,7,2,1,0.7778,0.875,0.8235,0.6809,9,0.8261,True,False,False,0.0457,-0.0186,-0.0186
18177,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593796.679216.jpg,1280,960,9,0,0,9,6,5,3,0.5455,0.6667,0.6,0.7044,11,0.7943,6,3,3,0.6667,0.6667,0.6667,0.7521,9,0.8553,6,2,3,0.75,0.6667,0.7059,0.7212,8,0.8071,True,True,True,0.1059,0.0392,0.0392
18178,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593802.2298987.jpg,1280,960,11,0,0,11,10,8,1,0.5556,0.9091,0.6897,0.7374,18,0.8738,10,3,1,0.7692,0.9091,0.8333,0.7663,13,0.901,9,6,2,0.6,0.8182,0.6923,0.7258,15,0.8866,True,False,False,0.0026,-0.141,-0.141
18179,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593838.7153118.jpg,1280,960,5,0,0,5,5,0,0,1.0,1.0,1.0,0.6851,5,0.7112,4,2,1,0.6667,0.8,0.7273,0.7578,6,0.8451,4,4,1,0.5,0.8,0.6154,0.7729,8,0.8293,False,False,False,-0.3846,-0.1119,-0.3846
18180,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593843.1369352.jpg,1280,960,2,0,0,2,2,0,0,1.0,1.0,1.0,0.738,2,0.6824,1,2,1,0.3333,0.5,0.4,0.9465,3,0.7051,1,2,1,0.3333,0.5,0.4,0.8603,3,0.8099,False,False,False,-0.6,0.0,-0.6
18181,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593858.642121.jpg,1280,960,12,0,0,12,9,3,3,0.75,0.75,0.75,0.6782,12,0.815,7,3,5,0.7,0.5833,0.6364,0.6844,10,0.7583,6,2,6,0.75,0.5,0.6,0.6968,8,0.8399,False,False,False,-0.15,-0.0364,-0.15
18182,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593877.4738195.jpg,1280,960,10,0,0,10,8,5,2,0.6154,0.8,0.6957,0.6887,13,0.8129,9,4,1,0.6923,0.9,0.7826,0.7063,13,0.822,8,4,2,0.6667,0.8,0.7273,0.6854,12,0.8158,True,False,False,0.0316,-0.0553,-0.0553
18183,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593881.9081745.jpg,1280,960,6,0,0,6,5,4,1,0.5556,0.8333,0.6667,0.7068,9,0.8936,5,2,1,0.7143,0.8333,0.7692,0.7092,7,0.848,4,2,2,0.6667,0.6667,0.6667,0.7218,6,0.8824,False,False,False,0.0,-0.1025,-0.1025
18184,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593909.641712.jpg,1280,960,4,0,0,4,2,1,2,0.6667,0.5,0.5714,0.7259,3,0.8411,2,0,2,1.0,0.5,0.6667,0.7713,2,0.8396,2,1,2,0.6667,0.5,0.5714,0.8099,3,0.8294,False,False,False,0.0,-0.0953,-0.0953
18185,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593915.2000391.jpg,1280,960,2,0,0,2,2,0,0,1.0,1.0,1.0,0.8843,2,0.8527,2,0,0,1.0,1.0,1.0,0.91,2,0.8555,2,0,0,1.0,1.0,1.0,0.8299,2,0.8732,False,False,False,0.0,0.0,0.0
18186,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593921.8776653.jpg,1280,960,1,0,0,1,1,0,0,1.0,1.0,1.0,0.8577,1,0.7214,1,0,0,1.0,1.0,1.0,0.8954,1,0.7765,1,1,0,0.5,1.0,0.6667,0.8584,2,0.8165,False,False,False,-0.3333,-0.3333,-0.3333
18187,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593925.2086785.jpg,1280,960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
18188,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593937.3926184.jpg,1280,960,9,0,0,9,5,4,4,0.5556,0.5556,0.5556,0.7326,9,0.7673,4,4,5,0.5,0.4444,0.4706,0.7351,8,0.8229,5,2,4,0.7143,0.5556,0.625,0.6636,7,0.8495,True,True,True,0.0694,0.1544,0.0694
18189,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593961.838908.jpg,1280,960,18,0,1,17,11,2,7,0.8462,0.6111,0.7097,0.6639,13,0.8173,14,4,4,0.7778,0.7778,0.7778,0.7072,18,0.8378,15,6,3,0.7143,0.8333,0.7692,0.7305,21,0.8461,True,False,False,0.0595,-0.0086,-0.0086
18190,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593977.372702.jpg,1280,960,28,0,1,27,15,15,13,0.5,0.5357,0.5172,0.6329,30,0.8198,19,8,9,0.7037,0.6786,0.6909,0.6375,27,0.8483,21,9,7,0.7,0.75,0.7241,0.6539,30,0.8384,True,True,True,0.2069,0.0332,0.0332
18191,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593979.5894158.jpg,1280,960,48,0,1,47,40,9,8,0.8163,0.8333,0.8247,0.6723,49,0.7544,40,6,8,0.8696,0.8333,0.8511,0.6626,46,0.757,42,11,6,0.7925,0.875,0.8317,0.6647,53,0.7631,True,False,False,0.007,-0.0194,-0.0194
18192,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576593982.9039097.jpg,1280,960,2,0,0,2,0,25,2,0.0,0.0,0.0,0.0,25,0.807,0,40,2,0.0,0.0,0.0,0.0,40,0.7441,1,44,1,0.0222,0.5,0.0426,0.5639,45,0.821,True,True,True,0.0426,0.0426,0.0426
18193,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594020.6208184.jpg,1280,960,3,0,1,2,2,1,1,0.6667,0.6667,0.6667,0.864,3,0.859,1,3,2,0.25,0.3333,0.2857,0.751,4,0.8906,1,1,2,0.5,0.3333,0.4,0.7431,2,0.8997,False,True,False,-0.2667,0.1143,-0.2667
18194,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594021.7162247.jpg,1280,960,4,0,1,3,3,0,1,1.0,0.75,0.8571,0.7326,3,0.8536,2,2,2,0.5,0.5,0.5,0.6452,4,0.8821,3,0,1,1.0,0.75,0.8571,0.7457,3,0.8904,False,True,False,0.0,0.3571,0.0
18195,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594043.862963.jpg,1280,960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,2,0.4316,0,2,0,0.0,0.0,0.0,0.0,2,0.3364,False,False,False,0.0,0.0,0.0
18201,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594169.8605065.jpg,1280,960,3,0,0,3,2,1,1,0.6667,0.6667,0.6667,0.8235,3,0.849,2,1,1,0.6667,0.6667,0.6667,0.7748,3,0.771,2,0,1,1.0,0.6667,0.8,0.8411,2,0.825,True,True,True,0.1333,0.1333,0.1333
18206,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594264.8899956.jpg,1280,960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,1,0.5095,False,False,False,0.0,0.0,0.0
18216,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594681.470965.jpg,1280,960,49,0,1,48,16,13,33,0.5517,0.3265,0.4103,0.6624,29,0.7763,21,15,28,0.5833,0.4286,0.4941,0.6191,36,0.8252,20,19,29,0.5128,0.4082,0.4545,0.645,39,0.799,True,False,False,0.0442,-0.0396,-0.0396
18217,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594690.3369327.jpg,1280,960,96,0,0,96,55,25,41,0.6875,0.5729,0.625,0.6645,80,0.7053,55,25,41,0.6875,0.5729,0.625,0.6531,80,0.7122,52,36,44,0.5909,0.5417,0.5652,0.6651,88,0.7311,False,False,False,-0.0598,-0.0598,-0.0598
18219,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594758.9699872.jpg,1280,960,21,0,1,20,15,23,6,0.3947,0.7143,0.5085,0.6833,38,0.6739,16,15,5,0.5161,0.7619,0.6154,0.6833,31,0.7193,13,13,8,0.5,0.619,0.5532,0.6942,26,0.7442,True,False,False,0.0447,-0.0622,-0.0622
18220,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594764.52867.jpg,1280,960,38,0,1,37,27,10,11,0.7297,0.7105,0.72,0.6641,37,0.7904,24,12,14,0.6667,0.6316,0.6486,0.6797,36,0.8051,21,13,17,0.6176,0.5526,0.5833,0.6846,34,0.9068,False,False,False,-0.1367,-0.0653,-0.1367
18221,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594778.9623258.jpg,1280,960,3,0,0,3,2,4,1,0.3333,0.6667,0.4444,0.7609,6,0.7326,2,3,1,0.4,0.6667,0.5,0.7542,5,0.7861,2,2,1,0.5,0.6667,0.5714,0.7243,4,0.7661,True,True,True,0.127,0.0714,0.0714
18223,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576594822.1497452.jpg,1280,960,34,3,0,31,21,17,13,0.5526,0.6176,0.5833,0.7019,38,0.6996,18,11,16,0.6207,0.5294,0.5714,0.6677,29,0.7162,19,12,15,0.6129,0.5588,0.5846,0.6697,31,0.7884,True,True,True,0.0013,0.0132,0.0013
18236,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595257.857797.jpg,1280,960,46,0,0,46,28,17,18,0.6222,0.6087,0.6154,0.6895,45,0.6298,32,19,14,0.6275,0.6957,0.6598,0.6807,51,0.6361,25,19,21,0.5682,0.5435,0.5556,0.6947,44,0.724,False,False,False,-0.0598,-0.1042,-0.1042
18240,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595413.7409143.jpg,1280,960,58,3,0,55,25,17,33,0.5952,0.431,0.5,0.6648,42,0.7115,17,12,41,0.5862,0.2931,0.3908,0.6451,29,0.776,24,18,34,0.5714,0.4138,0.48,0.6669,42,0.7775,False,True,False,-0.02,0.0892,-0.02
18241,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595431.5109985.jpg,1280,960,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,False,False,False,0.0,0.0,0.0
18246,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595525.9106717.jpg,1280,960,1,0,0,1,1,0,0,1.0,1.0,1.0,0.7223,1,0.852,1,0,0,1.0,1.0,1.0,0.7334,1,0.8399,1,0,0,1.0,1.0,1.0,0.8109,1,0.8035,False,False,False,0.0,0.0,0.0
18247,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595528.1166384.jpg,1280,960,1,0,0,1,1,0,0,1.0,1.0,1.0,0.8858,1,0.8537,1,1,0,0.5,1.0,0.6667,0.8529,2,0.8713,1,0,0,1.0,1.0,1.0,0.7949,1,0.8529,False,True,False,0.0,0.3333,0.0
18248,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595532.5329306.jpg,1280,960,1,0,0,1,1,1,0,0.5,1.0,0.6667,0.8231,2,0.4412,1,0,0,1.0,1.0,1.0,0.7743,1,0.3273,1,0,0,1.0,1.0,1.0,0.8272,1,0.3742,True,False,False,0.3333,0.0,0.0
18249,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595549.1437442.jpg,1280,960,8,0,0,8,7,1,1,0.875,0.875,0.875,0.6778,8,0.7484,7,3,1,0.7,0.875,0.7778,0.6237,10,0.8567,7,3,1,0.7,0.875,0.7778,0.5965,10,0.8487,False,False,False,-0.0972,0.0,-0.0972
18250,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595551.3642638.jpg,1280,960,15,0,0,15,10,7,5,0.5882,0.6667,0.625,0.695,17,0.8764,11,8,4,0.5789,0.7333,0.6471,0.6917,19,0.8838,10,7,5,0.5882,0.6667,0.625,0.6843,17,0.8675,False,False,False,0.0,-0.0221,-0.0221
18251,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595554.6833699.jpg,1280,960,16,0,0,16,12,9,4,0.5714,0.75,0.6486,0.6897,21,0.7639,13,5,3,0.7222,0.8125,0.7647,0.7138,18,0.8225,12,9,4,0.5714,0.75,0.6486,0.7,21,0.8521,False,False,False,0.0,-0.1161,-0.1161
18252,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595563.5580018.jpg,1280,960,12,0,0,12,9,12,3,0.4286,0.75,0.5455,0.7385,21,0.8324,10,10,2,0.5,0.8333,0.625,0.7207,20,0.8365,10,7,2,0.5882,0.8333,0.6897,0.7179,17,0.8366,True,True,True,0.1442,0.0647,0.0647
18253,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595570.2266366.jpg,1280,960,11,0,0,11,11,9,0,0.55,1.0,0.7097,0.7102,20,0.8451,9,5,2,0.6429,0.8182,0.72,0.723,14,0.9057,10,6,1,0.625,0.9091,0.7407,0.6996,16,0.8681,True,True,True,0.031,0.0207,0.0207
18254,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595580.1965678.jpg,1280,960,3,0,0,3,3,5,0,0.375,1.0,0.5455,0.7335,8,0.7692,3,2,0,0.6,1.0,0.75,0.7375,5,0.8623,3,3,0,0.5,1.0,0.6667,0.7134,6,0.8012,True,False,False,0.1212,-0.0833,-0.0833
18255,/Users/orram/Tensorleap/data/warehouse/dataset/subset-3/2019-12-17_10/Cam3/1576595593.4578862.jpg,1280,960,19,0,0,19,12,5,7,0.7059,0.6316,0.6667,0.7343,17,0.8972,16,7,3,0.6957,0.8421,0.7619,0.7039,23,0.9087,15,6,4,0.7143,0.7895,0.75,0.7256,21,0.8765,True,False,False,0.0833,-0.0119,-0.0119
